state,commodity,modal_price
Haryana,Green Chilli,4000
Haryana,Mousambi(Sweet Lime),3000
Haryana,Onion,2400
Haryana,Peas Wet,1200
Haryana,Potato,350
Haryana,Raddish,400
Haryana,Apple,6600
Haryana,Banana,2000
Haryana,Onion,2500
Haryana,Potato,500
Haryana,Banana,3250
Haryana,Cabbage,750
Haryana,Carrot,600
Haryana,Cauliflower,750
Haryana,Chikoos(Sapota),3450
Haryana,Ginger(Green),3450
Haryana,Grapes,3950
Haryana,Green Chilli,4200
Haryana,Kinnow,1350
Haryana,Methi(Leaves),1450
Haryana,Onion,2450
Haryana,Peas Wet,1450
Haryana,Potato,380
Haryana,Tomato,1450
Haryana,Apple,6500
Haryana,Banana,2700
Haryana,Cabbage,1000
Haryana,Capsicum,3500
Haryana,Carrot,600
Haryana,Cauliflower,400
Haryana,Cucumbar(Kheera),1500
Haryana,Ginger(Dry),4000
Haryana,Grapes,5000
Haryana,Green Chilli,3500
Haryana,Guava,4200
Haryana,Kinnow,2200
Haryana,Leafy Vegetable,400
Haryana,Lemon,3200
Haryana,Methi(Leaves),600
Haryana,Onion,2800
Haryana,Orange,5200
Haryana,Peas Wet,1800
Haryana,Potato,350
Haryana,Raddish,600
Haryana,Tomato,1000
Haryana,Carrot,1000
Haryana,Green Chilli,2100
Haryana,Raddish,300
Haryana,Tomato,1200
Haryana,Potato,267
Haryana,Apple,5500
Haryana,Banana,2000
Haryana,Ber(Zizyphus/Borehannu),3000
Haryana,Bhindi(Ladies Finger),4200
Haryana,Bottle gourd,1500
Haryana,Brinjal,1400
Haryana,Cabbage,600
Haryana,Capsicum,2200
Haryana,Carrot,400
Haryana,Cauliflower,400
Haryana,Cucumbar(Kheera),1900
Haryana,Garlic,3000
Haryana,Grapes,4500
Haryana,Guava,3500
Haryana,Kinnow,2200
Haryana,Lemon,2300
Haryana,Onion,2000
Haryana,Orange,4200
Haryana,Peas Wet,1800
Haryana,Pomegranate,5500
Haryana,Potato,300
Haryana,Pumpkin,1200
Haryana,Raddish,200
Haryana,Spinach,500
Haryana,Sweet Potato,1500
Haryana,Tomato,600
Haryana,Turnip,600
Haryana,Water Melon,1700
Haryana,Apple,4000
Haryana,Carrot,800
Haryana,Cauliflower,800
Haryana,Chikoos(Sapota),2000
Haryana,Cucumbar(Kheera),2000
Haryana,Ginger(Dry),2800
Haryana,Grapes,3500
Haryana,Guava,2500
Haryana,Kinnow,2000
Haryana,Onion,2400
Haryana,Peas Wet,2000
Haryana,Pomegranate,4000
Haryana,Potato,600
Haryana,Raddish,600
Haryana,Tomato,1200
Haryana,Cabbage,600
Haryana,Carrot,500
Haryana,Cauliflower,600
Haryana,Ginger(Green),3000
Haryana,Green Chilli,3000
Haryana,Kinnow,2000
Haryana,Onion,2000
Haryana,Potato,500
Haryana,Raddish,400
Haryana,Tomato,1000
Haryana,Ber(Zizyphus/Borehannu),1500
Haryana,Bottle gourd,600
Haryana,Carrot,800
Haryana,Cauliflower,800
Haryana,Onion,2000
Haryana,Potato,500
Haryana,Pumpkin,600
Haryana,Tomato,1000
Haryana,Carrot,800
Haryana,Cauliflower,650
Haryana,Green Chilli,4100
Haryana,Onion,2450
Haryana,Potato,400
Haryana,Tomato,900
Haryana,Carrot,600
Haryana,Leafy Vegetable,400
Haryana,Methi(Leaves),650
Haryana,Peas Wet,1650
Haryana,Apple,5000
Haryana,Banana,1200
Haryana,Carrot,900
Haryana,Cauliflower,1200
Haryana,Grapes,6000
Haryana,Lemon,5000
Haryana,Methi(Leaves),1500
Haryana,Mousambi(Sweet Lime),3000
Haryana,Onion,3200
Haryana,Orange,3000
Haryana,Peas Wet,2000
Haryana,Potato,550
Haryana,Pumpkin,2000
Haryana,Banana,1200
Haryana,Potato,400
Haryana,Tomato,1200
Haryana,Cotton,5100
Haryana,Apple,5500
Haryana,Banana,1800
Haryana,Cabbage,400
Haryana,Carrot,500
Haryana,Cauliflower,400
Haryana,Chikoos(Sapota),3000
Haryana,Cucumbar(Kheera),2000
Haryana,Ginger(Green),3400
Haryana,Grapes,4500
Haryana,Green Peas,1400
Haryana,Kinnow,2000
Haryana,Lemon,2700
Haryana,Onion,2400
Haryana,Pomegranate,6500
Haryana,Potato,400
Haryana,Raddish,500
Haryana,Tomato,1000
Haryana,Carrot,1000
Haryana,Grapes,3000
Haryana,Green Chilli,3000
Haryana,Onion,2500
Haryana,Potato,300
Haryana,Raddish,400
Haryana,Sweet Potato,1500
Haryana,Tomato,800
Haryana,Apple,4500
Haryana,Banana,3000
Haryana,Cabbage,800
Haryana,Carrot,1000
Haryana,Cauliflower,500
Haryana,Cucumbar(Kheera),2500
Haryana,French Beans (Frasbean),3500
Haryana,Ginger(Green),4500
Haryana,Grapes,5500
Haryana,Green Chilli,3500
Haryana,Kinnow,1800
Haryana,Lemon,5500
Haryana,Methi(Leaves),800
Haryana,Onion,2300
Haryana,Peas Wet,1200
Haryana,Pomegranate,5500
Haryana,Potato,400
Haryana,Raddish,600
Haryana,Tomato,1000
Haryana,Apple,4000
Haryana,Banana,2800
Haryana,Cabbage,1000
Haryana,Carrot,800
Haryana,Cauliflower,500
Haryana,Cucumbar(Kheera),2000
Haryana,Ginger(Green),5000
Haryana,Grapes,5000
Haryana,Green Chilli,3000
Haryana,Kinnow,1500
Haryana,Lemon,4000
Haryana,Onion,2000
Haryana,Peas Wet,1000
Haryana,Pomegranate,5000
Haryana,Potato,400
Haryana,Tomato,1000
Haryana,Carrot,500
Haryana,Cauliflower,420
Haryana,Ginger(Dry),3200
Haryana,Green Chilli,5000
Haryana,Indian Colza(Sarson),500
Haryana,Methi(Leaves),730
Haryana,Onion,2400
Haryana,Peas Wet,1600
Haryana,Potato,420
Haryana,Raddish,350
Haryana,Spinach,300
Haryana,Tomato,880
Haryana,Turnip,500
Haryana,Apple,8000
Haryana,Cabbage,800
Haryana,Carrot,700
Haryana,Cauliflower,800
Haryana,Cucumbar(Kheera),1500
Haryana,Ginger(Green),3000
Haryana,Grapes,6000
Haryana,Green Chilli,5000
Haryana,Kinnow,3200
Haryana,Lemon,2500
Haryana,Onion,3000
Haryana,Peas Wet,2100
Haryana,Pomegranate,6600
Haryana,Potato,400
Haryana,Raddish,500
Haryana,Tomato,1400
Haryana,Cabbage,1500
Haryana,Carrot,1000
Haryana,Cucumbar(Kheera),1400
Haryana,Ginger(Green),3000
Haryana,Green Chilli,3000
Haryana,Onion,3500
Haryana,Peas Wet,2500
Haryana,Potato,400
Haryana,Raddish,500
Haryana,Tomato,1500
Haryana,Apple,5300
Haryana,Banana,1400
Haryana,Cabbage,1200
Haryana,Carrot,600
Haryana,Cauliflower,700
Haryana,Chikoos(Sapota),4000
Haryana,Colacasia,3300
Haryana,Cucumbar(Kheera),1500
Haryana,French Beans (Frasbean),3800
Haryana,Ginger(Dry),3800
Haryana,Grapes,5800
Haryana,Green Chilli,2000
Haryana,Kinnow,3000
Haryana,Lemon,2700
Haryana,Onion,2000
Haryana,Peas Wet,1800
Haryana,Pomegranate,6000
Haryana,Potato,450
Haryana,Raddish,500
Haryana,Sweet Potato,2600
Haryana,Tomato,2000
Haryana,Turnip,1000
Himachal Pradesh,Banana,2600
Himachal Pradesh,Bitter gourd,1500
Himachal Pradesh,Cabbage,800
Himachal Pradesh,Capsicum,3200
Himachal Pradesh,Carrot,850
Himachal Pradesh,Cauliflower,1000
Himachal Pradesh,Coriander(Leaves),1100
Himachal Pradesh,Cucumbar(Kheera),2100
Himachal Pradesh,French Beans (Frasbean),4600
Himachal Pradesh,Ginger(Green),2700
Himachal Pradesh,Grapes,5500
Himachal Pradesh,Green Chilli,3100
Himachal Pradesh,Kinnow,2900
Himachal Pradesh,Mashrooms,9000
Himachal Pradesh,Methi(Leaves),1500
Himachal Pradesh,Onion,2300
Himachal Pradesh,Potato,550
Himachal Pradesh,Raddish,600
Himachal Pradesh,Spinach,600
Himachal Pradesh,Tomato,1300
Himachal Pradesh,Apple,8500
Himachal Pradesh,Banana,3700
Himachal Pradesh,Ber(Zizyphus/Borehannu),3250
Himachal Pradesh,Bottle gourd,1900
Himachal Pradesh,Brinjal,2100
Himachal Pradesh,Cabbage,900
Himachal Pradesh,Capsicum,4250
Himachal Pradesh,Carrot,900
Himachal Pradesh,Cauliflower,1100
Himachal Pradesh,Chikoos(Sapota),4250
Himachal Pradesh,Coriander(Leaves),2500
Himachal Pradesh,Elephant Yam (Suran),3350
Himachal Pradesh,French Beans (Frasbean),4500
Himachal Pradesh,Garlic,4000
Himachal Pradesh,Ginger(Green),3750
Himachal Pradesh,Grapes,7500
Himachal Pradesh,Green Chilli,6250
Himachal Pradesh,Guava,6500
Himachal Pradesh,Kinnow,3250
Himachal Pradesh,Lemon,3000
Himachal Pradesh,Mousambi(Sweet Lime),4250
Himachal Pradesh,Onion,2700
Himachal Pradesh,Papaya,3250
Himachal Pradesh,Peas Wet,2000
Himachal Pradesh,Pomegranate,7750
Himachal Pradesh,Potato,600
Himachal Pradesh,Raddish,900
Himachal Pradesh,Spinach,800
Himachal Pradesh,Tomato,1800
Himachal Pradesh,Turnip,900
Himachal Pradesh,Apple,8500
Himachal Pradesh,Banana,3700
Himachal Pradesh,Ber(Zizyphus/Borehannu),3500
Himachal Pradesh,Bottle gourd,2000
Himachal Pradesh,Brinjal,2100
Himachal Pradesh,Cabbage,900
Himachal Pradesh,Capsicum,4250
Himachal Pradesh,Carrot,1000
Himachal Pradesh,Cauliflower,1100
Himachal Pradesh,Chikoos(Sapota),4500
Himachal Pradesh,French Beans (Frasbean),4500
Himachal Pradesh,Garlic,4200
Himachal Pradesh,Ginger(Green),3750
Himachal Pradesh,Green Chilli,6250
Himachal Pradesh,Guava,6500
Himachal Pradesh,Kinnow,3250
Himachal Pradesh,Onion,2650
Himachal Pradesh,Papaya,3250
Himachal Pradesh,Peas Wet,2000
Himachal Pradesh,Pomegranate,7750
Himachal Pradesh,Potato,600
Himachal Pradesh,Raddish,1000
Himachal Pradesh,Spinach,800
Himachal Pradesh,Tomato,1800
Himachal Pradesh,Turnip,900
Himachal Pradesh,Banana,2500
Himachal Pradesh,Ber(Zizyphus/Borehannu),2350
Himachal Pradesh,Bhindi(Ladies Finger),5750
Himachal Pradesh,Bottle gourd,2300
Himachal Pradesh,Brinjal,1900
Himachal Pradesh,Cabbage,1150
Himachal Pradesh,Capsicum,4250
Himachal Pradesh,Carrot,950
Himachal Pradesh,Cauliflower,1200
Himachal Pradesh,Chikoos(Sapota),4250
Himachal Pradesh,Coriander(Leaves),1100
Himachal Pradesh,Cucumbar(Kheera),2300
Himachal Pradesh,French Beans (Frasbean),4750
Himachal Pradesh,Ginger(Green),4250
Himachal Pradesh,Grapes,5750
Himachal Pradesh,Green Chilli,5750
Himachal Pradesh,Guava,6250
Himachal Pradesh,Kinnow,2400
Himachal Pradesh,Lemon,3750
Himachal Pradesh,Mashrooms,10500
Himachal Pradesh,Mousambi(Sweet Lime),4100
Himachal Pradesh,Onion,2550
Himachal Pradesh,Papaya,3100
Himachal Pradesh,Peas cod,1700
Himachal Pradesh,Pine Apple,2750
Himachal Pradesh,Pomegranate,6750
Himachal Pradesh,Potato,450
Himachal Pradesh,Pumpkin,1900
Himachal Pradesh,Raddish,650
Himachal Pradesh,Spinach,550
Himachal Pradesh,Tomato,1300
Himachal Pradesh,Banana,2490
Himachal Pradesh,Bhindi(Ladies Finger),5800
Himachal Pradesh,Bottle gourd,1900
Himachal Pradesh,Brinjal,2300
Himachal Pradesh,Cabbage,1200
Himachal Pradesh,Capsicum,4300
Himachal Pradesh,Carrot,1250
Himachal Pradesh,Cauliflower,1300
Himachal Pradesh,Coriander(Leaves),1500
Himachal Pradesh,Cucumbar(Kheera),2900
Himachal Pradesh,French Beans (Frasbean),5300
Himachal Pradesh,Garlic,4800
Himachal Pradesh,Grapes,9500
Himachal Pradesh,Green Chilli,5900
Himachal Pradesh,Guava,5650
Himachal Pradesh,Kinnow,3300
Himachal Pradesh,Lemon,3800
Himachal Pradesh,Onion,3100
Himachal Pradesh,Papaya,2900
Himachal Pradesh,Peas Wet,2250
Himachal Pradesh,Potato,650
Himachal Pradesh,Pumpkin,2300
Himachal Pradesh,Raddish,800
Himachal Pradesh,Spinach,1300
Himachal Pradesh,Tomato,1500
Himachal Pradesh,Banana,2400
Himachal Pradesh,Bhindi(Ladies Finger),4800
Himachal Pradesh,Bottle gourd,1900
Himachal Pradesh,Cabbage,1300
Himachal Pradesh,Capsicum,3800
Himachal Pradesh,Carrot,1200
Himachal Pradesh,Cauliflower,1400
Himachal Pradesh,Cucumbar(Kheera),1800
Himachal Pradesh,French Beans (Frasbean),4900
Himachal Pradesh,Ginger(Green),4200
Himachal Pradesh,Grapes,9500
Himachal Pradesh,Guava,4900
Himachal Pradesh,Kinnow,3500
Himachal Pradesh,Lemon,3800
Himachal Pradesh,Onion,2800
Himachal Pradesh,Peas Wet,2000
Himachal Pradesh,Potato,600
Himachal Pradesh,Raddish,900
Himachal Pradesh,Spinach,900
Himachal Pradesh,Tomato,1400
Himachal Pradesh,Turnip,1200
Himachal Pradesh,Banana,1900
Himachal Pradesh,Bhindi(Ladies Finger),4600
Himachal Pradesh,Bottle gourd,1500
Himachal Pradesh,Brinjal,1600
Himachal Pradesh,Cabbage,600
Himachal Pradesh,Capsicum,3500
Himachal Pradesh,Carrot,900
Himachal Pradesh,Cauliflower,700
Himachal Pradesh,Coriander(Leaves),1200
Himachal Pradesh,Cucumbar(Kheera),1600
Himachal Pradesh,Garlic,3700
Himachal Pradesh,Grapes,5500
Himachal Pradesh,Green Chilli,4200
Himachal Pradesh,Lemon,3500
Himachal Pradesh,Onion,2500
Himachal Pradesh,Peas Wet,1800
Himachal Pradesh,Pomegranate,7000
Himachal Pradesh,Potato,500
Himachal Pradesh,Raddish,600
Himachal Pradesh,Spinach,500
Himachal Pradesh,Tomato,1200
Himachal Pradesh,Turnip,500
Himachal Pradesh,Cabbage,700
Himachal Pradesh,Capsicum,3800
Himachal Pradesh,Carrot,700
Himachal Pradesh,Cauliflower,500
Himachal Pradesh,Coriander(Leaves),900
Himachal Pradesh,Kinnow,2900
Himachal Pradesh,Leafy Vegetable,700
Himachal Pradesh,Peas Wet,1900
Himachal Pradesh,Potato,500
Himachal Pradesh,Raddish,600
Himachal Pradesh,Spinach,400
Himachal Pradesh,Tomato,1400
Himachal Pradesh,Turnip,500
Himachal Pradesh,Banana,3800
Himachal Pradesh,Bottle gourd,2100
Himachal Pradesh,Cabbage,900
Himachal Pradesh,Capsicum,3300
Himachal Pradesh,Carrot,1000
Himachal Pradesh,Cauliflower,600
Himachal Pradesh,Coriander(Leaves),1300
Himachal Pradesh,Cucumbar(Kheera),2500
Himachal Pradesh,Ginger(Green),2800
Himachal Pradesh,Grapes,5000
Himachal Pradesh,Green Chilli,6000
Himachal Pradesh,Kinnow,2300
Himachal Pradesh,Onion,2800
Himachal Pradesh,Papaya,2300
Himachal Pradesh,Peas Wet,2000
Himachal Pradesh,Pomegranate,5800
Himachal Pradesh,Potato,500
Himachal Pradesh,Pumpkin,1900
Himachal Pradesh,Raddish,500
Himachal Pradesh,Spinach,800
Himachal Pradesh,Tomato,1400
Himachal Pradesh,Turnip,900
Himachal Pradesh,Carrot,900
Himachal Pradesh,Papaya,3200
Himachal Pradesh,Potato,500
Himachal Pradesh,Turnip,700
Jammu and Kashmir,Banana,2750
Jammu and Kashmir,Bhindi(Ladies Finger),4250
Jammu and Kashmir,Brinjal,1550
Jammu and Kashmir,Cabbage,950
Jammu and Kashmir,Capsicum,2900
Jammu and Kashmir,Carrot,850
Jammu and Kashmir,Cauliflower,1250
Jammu and Kashmir,Cucumbar(Kheera),2100
Jammu and Kashmir,Green Chilli,4900
Jammu and Kashmir,Indian Beans (Seam),4100
Jammu and Kashmir,Knool Khol,1050
Jammu and Kashmir,Onion,2750
Jammu and Kashmir,Papaya,4100
Jammu and Kashmir,Peas Wet,1750
Jammu and Kashmir,Potato,450
Jammu and Kashmir,Raddish,1050
Jammu and Kashmir,Spinach,1250
Jammu and Kashmir,Tomato,2250
Jammu and Kashmir,Turnip,750
Jammu and Kashmir,Apple,4050
Jammu and Kashmir,Banana,2500
Jammu and Kashmir,Bhindi(Ladies Finger),2300
Jammu and Kashmir,Bitter gourd,3900
Jammu and Kashmir,Bottle gourd,1050
Jammu and Kashmir,Brinjal,1150
Jammu and Kashmir,Cabbage,850
Jammu and Kashmir,Capsicum,1950
Jammu and Kashmir,Carrot,750
Jammu and Kashmir,Cauliflower,950
Jammu and Kashmir,Coriander(Leaves),1550
Jammu and Kashmir,Cucumbar(Kheera),2100
Jammu and Kashmir,Garlic,2900
Jammu and Kashmir,Ginger(Dry),2700
Jammu and Kashmir,Green Chilli,2450
Jammu and Kashmir,Indian Beans (Seam),1900
Jammu and Kashmir,Kinnow,2500
Jammu and Kashmir,Knool Khol,450
Jammu and Kashmir,Lotus Sticks,6500
Jammu and Kashmir,Mashrooms,8000
Jammu and Kashmir,Onion,2550
Jammu and Kashmir,Orange,4500
Jammu and Kashmir,Papaya,1900
Jammu and Kashmir,Peas Wet,1250
Jammu and Kashmir,Pomegranate,6500
Jammu and Kashmir,Potato,550
Jammu and Kashmir,Raddish,550
Jammu and Kashmir,Tomato,1150
Jammu and Kashmir,Turnip,500
Jharkhand,Arhar (Tur/Red Gram),6150
Jharkhand,Bengal Gram(Gram),5800
Jharkhand,Gur(Jaggery),4250
Jharkhand,Mahua,2145
Jharkhand,Mustard,6350
Jharkhand,Mustard Oil,10200
Jharkhand,Rice,2650
Jharkhand,Sugar,4265
Jharkhand,Wheat,2100
Jharkhand,Wheat Atta,2350
Jharkhand,Apple,7500
Jharkhand,Bengal Gram Dal (Chana Dal),5470
Jharkhand,Masur Dal,4470
Jharkhand,Mustard Oil,10825
Jharkhand,Onion,3320
Jharkhand,Potato,925
Jharkhand,Rice,3875
Jharkhand,Wheat,2145
Jharkhand,Wheat Atta,2140
Jharkhand,Apple,6700
Jharkhand,Apple,5500
Jharkhand,Apple,4300
Jharkhand,Arhar Dal(Tur Dal),6700
Jharkhand,Arhar (Tur/Red Gram),5450
Jharkhand,Beans,3250
Jharkhand,Bhindi(Ladies Finger),3500
Jharkhand,Brinjal,2750
Jharkhand,Cabbage,3750
Jharkhand,Carrot,2250
Jharkhand,Cauliflower,2750
Jharkhand,Lentil(Masur),3950
Jharkhand,Onion,4250
Jharkhand,Paddy(Dhan),1550
Jharkhand,Peas Wet,2750
Jharkhand,Potato,1100
Jharkhand,Pumpkin,2750
Jharkhand,Rice,3900
Jharkhand,Sugar,4400
Jharkhand,Tomato,2500
Jharkhand,Wheat,1625
Jharkhand,Bengal Gram(Gram),7895
Jharkhand,Onion,2850
Jharkhand,Potato,900
Jharkhand,Tomato,800
Jharkhand,Wheat Atta,2520
Jharkhand,Arhar (Tur/Red Gram),6000
Jharkhand,Brinjal,1200
Jharkhand,Cabbage,1900
Jharkhand,Capsicum,4500
Jharkhand,Cauliflower,1600
Jharkhand,Dalda,7200
Jharkhand,Green Chilli,3800
Jharkhand,Mahua,3200
Jharkhand,Maize,1425
Jharkhand,Mustard Oil,9600
Jharkhand,Onion,3700
Jharkhand,Paddy(Dhan),1610
Jharkhand,Paddy(Dhan),1570
Jharkhand,Potato,1150
Jharkhand,Pumpkin,1400
Jharkhand,Raddish,1100
Jharkhand,Rice,2500
Jharkhand,Rice,3000
Jharkhand,Rice,2000
Jharkhand,Sugar,4000
Jharkhand,Tomato,900
Jharkhand,Wheat,1800
Jharkhand,Wheat,2700
Jharkhand,Wheat Atta,2500
Jharkhand,Arhar (Tur/Red Gram),7400
Jharkhand,Brinjal,1600
Jharkhand,Maize,1526
Jharkhand,Mustard Oil,9884
Jharkhand,Onion,3700
Jharkhand,Paddy(Dhan),1600
Jharkhand,Potato,650
Jharkhand,Rice,3500
Jharkhand,Sugar,4300
Jharkhand,Wheat,1800
Jharkhand,Wheat,2100
Jharkhand,Arhar Dal(Tur Dal),7300
Jharkhand,Bengal Gram Dal (Chana Dal),7900
Jharkhand,Dalda,6870
Jharkhand,Maida Atta,2500
Jharkhand,Masur Dal,7000
Jharkhand,Mustard Oil,10600
Jharkhand,Onion,3500
Jharkhand,Potato,1250
Jharkhand,Rice,2700
Jharkhand,Soji,2580
Jharkhand,Sugar,4400
Jharkhand,Wheat,1950
Jharkhand,Wheat Atta,2400
Jharkhand,Arhar Dal(Tur Dal),7500
Jharkhand,Maida Atta,2450
Jharkhand,Masur Dal,7250
Jharkhand,Mustard Oil,10650
Jharkhand,Onion,3600
Jharkhand,Potato,1100
Jharkhand,Rice,2550
Jharkhand,Soji,2450
Jharkhand,Sugar,4400
Jharkhand,Wheat,2050
Jharkhand,Wheat Atta,2350
Jharkhand,Arhar (Tur/Red Gram),6600
Jharkhand,Brinjal,3600
Jharkhand,Cabbage,3000
Jharkhand,Cauliflower,3000
Jharkhand,Dalda,6600
Jharkhand,Gur(Jaggery),3900
Jharkhand,Lentil(Masur),6300
Jharkhand,Mahua,2000
Jharkhand,Mustard Oil,9900
Jharkhand,Onion,4500
Jharkhand,Potato,1200
Jharkhand,Pumpkin,3300
Jharkhand,Rice,2300
Jharkhand,Rice,2700
Jharkhand,Rice,2100
Jharkhand,Sugar,4200
Jharkhand,Tomato,2000
Karnataka,Bajra(Pearl Millet/Cumbu),1070
Karnataka,Green Gram (Moong),5500
Karnataka,Maize,1100
Karnataka,Barley (Jau),1550
Karnataka,Gur(Jaggery),3213
Karnataka,Maize,1150
Karnataka,Alasande Gram,5500
Karnataka,Arhar Dal(Tur Dal),6250
Karnataka,Bajra(Pearl Millet/Cumbu),1825
Karnataka,Bengal Gram Dal (Chana Dal),5250
Karnataka,Bengal Gram(Gram),4400
Karnataka,Black Gram Dal (Urd Dal),6250
Karnataka,Chennangi Dal,5050
Karnataka,Coconut,20000
Karnataka,Corriander seed,8000
Karnataka,Dry Chillies,7750
Karnataka,Dry Chillies,10400
Karnataka,Garlic,2600
Karnataka,Ginger(Green),1850
Karnataka,Green Gram (Moong),6700
Karnataka,Green Gram Dal (Moong Dal),6800
Karnataka,Green Peas,4350
Karnataka,Ground Nut Seed,7500
Karnataka,Groundnut,4650
Karnataka,Gur(Jaggery),4800
Karnataka,Jowar(Sorghum),2200
Karnataka,Kulthi(Horse Gram),3900
Karnataka,Maize,1750
Karnataka,Methi Seeds,4750
Karnataka,Mustard,5300
Karnataka,Onion,1800
Karnataka,Onion,1950
Karnataka,Potato,1350
Karnataka,Potato,1150
Karnataka,Ragi (Finger Millet),2900
Karnataka,Rice,4400
Karnataka,Tamarind Fruit,11000
Karnataka,Wheat,2800
Karnataka,Alsandikai,1900
Karnataka,Apple,7500
Karnataka,Banana,2950
Karnataka,Banana,1150
Karnataka,Banana,1450
Karnataka,Banana,1100
Karnataka,Banana - Green,1400
Karnataka,Beans,1600
Karnataka,Beetroot,900
Karnataka,Bhindi(Ladies Finger),1800
Karnataka,Bitter gourd,1200
Karnataka,Borehannu,600
Karnataka,Bottle gourd,900
Karnataka,Brinjal,1000
Karnataka,Bunch Beans,2200
Karnataka,Cabbage,450
Karnataka,Capsicum,2000
Karnataka,Carrot,1200
Karnataka,Cauliflower,1200
Karnataka,Chapparad Avare,1500
Karnataka,Chikoos(Sapota),1800
Karnataka,Cucumbar(Kheera),1000
Karnataka,Drumstick,8000
Karnataka,Ginger(Green),2200
Karnataka,Grapes,2000
Karnataka,Grapes,2000
Karnataka,Green Chilli,1800
Karnataka,Karbuja(Musk Melon),1200
Karnataka,Knool Khol,1100
Karnataka,Lime,1800
Karnataka,Mousambi(Sweet Lime),3500
Karnataka,Orange,3500
Karnataka,Papaya,1200
Karnataka,Peas Wet,3200
Karnataka,Pine Apple,1800
Karnataka,Pomegranate,7000
Karnataka,Raddish,1100
Karnataka,Ridgeguard(Tori),1800
Karnataka,Seemebadnekai,900
Karnataka,Snakeguard,900
Karnataka,Thondekai,1200
Karnataka,Tomato,900
Karnataka,Water Melon,900
Karnataka,White Pumpkin,1000
Karnataka,Beans,1800
Karnataka,Beetroot,1100
Karnataka,Bhindi(Ladies Finger),1000
Karnataka,Bitter gourd,1400
Karnataka,Brinjal,600
Karnataka,Cabbage,450
Karnataka,Carrot,1500
Karnataka,Cucumbar(Kheera),900
Karnataka,Ginger(Green),2600
Karnataka,Green Avare (W),2200
Karnataka,Green Chilli,1400
Karnataka,Knool Khol,800
Karnataka,Raddish,500
Karnataka,Ridgeguard(Tori),1000
Karnataka,Seemebadnekai,800
Karnataka,Snakeguard,900
Karnataka,Tomato,400
Karnataka,She Buffalo,40000
Karnataka,Cow,42000
Karnataka,Maize,1200
Karnataka,Ox,25000
Karnataka,She Buffalo,45000
Karnataka,Sheep,4800
Karnataka,Alasande Gram,4562
Karnataka,Arhar (Tur/Red Gram),3913
Karnataka,Bajra(Pearl Millet/Cumbu),1338
Karnataka,Bengal Gram(Gram),3727
Karnataka,Cotton,3513
Karnataka,Foxtail Millet(Navane),1410
Karnataka,Groundnut,3959
Karnataka,Jowar(Sorghum),1274
Karnataka,Kulthi(Horse Gram),3107
Karnataka,Maize,1170
Karnataka,Maize,2719
Karnataka,Maize,1100
Karnataka,Groundnut,3715
Karnataka,Sunflower,3203
Karnataka,Arhar (Tur/Red Gram),4205
Karnataka,Bengal Gram(Gram),3650
Karnataka,Bengal Gram(Gram),7611
Karnataka,Black Gram (Urd Beans),2800
Karnataka,Green Gram (Moong),4680
Karnataka,Jowar(Sorghum),3000
Karnataka,Rice,2400
Karnataka,Rice,4300
Karnataka,Soyabean,3525
Karnataka,Wheat,2400
Karnataka,Arhar (Tur/Red Gram),3700
Karnataka,Bengal Gram(Gram),3881
Karnataka,Cotton,4563
Karnataka,Gur(Jaggery),2570
Karnataka,Maize,1150
Karnataka,Banana - Green,1600
Karnataka,Beans,1200
Karnataka,Beetroot,250
Karnataka,Brinjal,350
Karnataka,Cabbage,300
Karnataka,Carrot,1000
Karnataka,Cauliflower,250
Karnataka,Green Chilli,1000
Karnataka,Raddish,200
Karnataka,Ridgeguard(Tori),400
Karnataka,Tomato,200
Karnataka,Gur(Jaggery),3350
Karnataka,Kulthi(Horse Gram),3050
Karnataka,Rice,2650
Karnataka,Tamarind Fruit,2000
Karnataka,Maize,1289
Karnataka,Rice,2250
Karnataka,Beans,1480
Karnataka,Beetroot,869
Karnataka,Bhindi(Ladies Finger),1428
Karnataka,Bottle gourd,869
Karnataka,Cabbage,769
Karnataka,Cauliflower,593
Karnataka,Cucumbar(Kheera),600
Karnataka,Green Chilli,1405
Karnataka,Knool Khol,833
Karnataka,Onion,2142
Karnataka,Paddy(Dhan),1911
Karnataka,Potato,1000
Karnataka,Raddish,857
Karnataka,Ridgeguard(Tori),1739
Karnataka,Thondekai,1250
Karnataka,Tomato,498
Karnataka,Ginger(Green),1000
Karnataka,Groundnut,3858
Karnataka,Maize,1152
Karnataka,Arecanut(Betelnut/Supari),36510
Karnataka,Arecanut(Betelnut/Supari),22239
Karnataka,Arecanut(Betelnut/Supari),18300
Karnataka,Arecanut(Betelnut/Supari),36079
Karnataka,Arhar (Tur/Red Gram),3675
Karnataka,Avare Dal,4013
Karnataka,Bengal Gram(Gram),3928
Karnataka,Groundnut,3940
Karnataka,Maize,1152
Karnataka,Safflower,3201
Karnataka,Sunflower,3138
Karnataka,Maize,1161
Karnataka,Arecanut(Betelnut/Supari),35500
Karnataka,Arhar (Tur/Red Gram),3558
Karnataka,Coconut,13250
Karnataka,Cotton,4409
Karnataka,Green Chilli,1350
Karnataka,Maize,1139
Karnataka,Onion,1550
Karnataka,Ragi (Finger Millet),1846
Karnataka,Sunflower,3060
Karnataka,Tomato,140
Karnataka,Paddy(Dhan),2500
Karnataka,Beans,1300
Karnataka,Beetroot,450
